1.0769861006810535,-2.081622068881437,0.0,7.828100174554444e-05,-3.350500207417827e-05,7.521605433604389e-07
1.090767255120004,-2.110595787370787,0.0,0.7822073390085662,-1.3858654324787802,0.0023219607723552436
1.1230557714198663,-2.178040681674614,0.0,1.0145890977969372,-1.817939756249744,8.287565036736069e-06
1.1641196015798931,-2.2631756832049743,0.0,1.1014259760092435,-1.9947813607319047,-8.001646111182638e-06
1.2130498069293265,-2.3639406924420348,0.0,1.1676075163458441,-2.135615574467874,-0.0003906951985952977
1.2705455992909158,-2.481671125664006,0.0,1.2302959346913531,-2.2677434486959225,0.0017832305804870374
1.3381306961540813,-2.61940221571158,0.0,1.2477597141480086,-2.319371187831377,1.694447434405743e-05
1.4180151051554841,-2.781561195273171,0.0,1.2976151509176082,-2.427737403451382,-5.799118905587719e-06
1.51415758636738,-2.9761108373846086,0.0,1.3947263743927594,-2.6194897590862527,0.00015655005011214917
1.6351033577663905,-3.2202315058783224,0.0,1.4420522464922048,-2.722943684608241,-1.8337947696250892e-06
1.7915123188257949,-3.5352532837374033,0.0,1.6129005213284937,-3.04969548586105,0.00022086138347325368
2.0076165344881223,-3.969743451887312,0.0,1.7750548559325152,-3.364716424430085,0.00019909613220447442
2.3194262539545383,-4.595681030577481,0.0,1.9641566101002272,-3.7306782385933475,0.0001921785884075826
2.8021665441129597,-5.56373402921283,0.0,2.111186607075961,-3.959347807616019,1.2314151667492255e-05
3.6017646495734765,-7.166117781692368,0.0,2.315371765560107,-4.3322927829253235,0.000999458670192892
5.927735621782479,-11.822177853989709,0.0,3.3934083083376017,-6.348040269341169,0.00040478532467421043
31.84125470076784,-63.65390946501091,0.0,4.331664379470197,-8.15716850157677,-0.004398663623103089
-2.959774545350515,5.933448415343751,0.0,20.755937179423793,-38.31202882505525,0.02046108282893734
-1.0648096891877938,2.1158464284379126,0.0,6.058579490123903,-11.942481451806827,0.40785198185488003
-0.9599739728059395,1.9126013981561742,0.0,0.8894423743836494,-2.731893079351207,0.04687454716492755
-0.937352402556178,1.8802767008364454,0.0,-0.5981849217441816,0.031427568117014415,-0.11347600645417619
-0.9405063487514119,1.9001035457740396,0.0,-1.0980114519799782,1.07791798692869,-0.15717004873059023
-0.9549946917942217,1.9412334918610499,0.0,-1.238883253386153,1.484220533136502,-0.16575609294779134
-0.9758047960539716,1.9931924414614697,0.0,-1.2470849413195344,1.6406629097856795,-0.16776019670884337
-1.0016440232848443,2.05346260695691,0.0,-1.249249265159975,1.7702036011294857,-0.1672231666791684
-1.0326552906184674,2.1225629499167997,0.0,-1.2431651104679828,1.8681094222021737,0.00164517673241623
-1.0689248812059944,2.2008787112722064,0.0,-1.2351290737386984,1.9477281331817595,-7.605506711127699e-05
-1.1114136999639694,2.2905542248806836,0.0,-1.2449468375892068,2.0465144987164603,-1.994527105506994e-05
-1.1609946116021208,2.3935048618276302,0.0,-1.2542982438155548,2.1342750835773234,-0.0001283234287806517
-1.2191010479273954,2.512753333257632,0.0,-1.269492797768617,2.2234633146863265,-0.00046243671704829866
-1.2877847594735343,2.652541268599367,0.0,-1.2956385783548516,2.316689678816105,0.0001156922398375311
-1.3705917410013422,2.820102868346972,0.0,-1.3678469099399628,2.4997815111378507,0.0011082393550400547
-1.4725475122717573,3.0255694327877687,0.0,-1.4352167697899096,2.664910186679316,0.00014003072020092494
-1.59954851235366,3.2807993174303207,0.0,-1.4551177494237393,2.74027144005359,-2.689284329458742e-06
-1.7555706409941845,3.593741797272017,0.0,-1.485653966299347,2.831279701364367,-0.007935407043422096
-1.9738426016780142,4.031157865213938,0.0,-1.7502197394599077,3.3429128614129957,4.0910839009565504e-05
-2.290099550363866,4.664493784460803,0.0,-1.9019484401481905,3.655451002346764,-0.007406929428086836
-2.7853948009602987,5.655920125400941,0.0,-2.0190071849494005,3.9015535682804456,1.1898890006626976e-05
-3.672271571500913,7.430638623113502,0.0,-2.3010949265494,4.449257353073838,2.802346309592196e-05
-5.903352637397703,11.894230077131128,0.0,-2.7675380969076016,5.339104685326026,1.0691638396033763e-05
